b'id',b'key',b'value',b'type'
b'3363734084',b'state',b'KY',b'addr'
b'3363734084',b'street',b'South Clay Street',b'addr'
b'3363734084',b'unit',b'4',b'addr'
b'3363734085',b'city',b'Louisville',b'addr'
b'3363734085',b'housenumber',b'1016',b'addr'
b'3363734085',b'postcode',b'40203',b'addr'
b'3363734085',b'state',b'KY',b'addr'
b'3363734085',b'street',b'South Clay Street',b'addr'
b'3363734085',b'unit',b'3',b'addr'
b'3363734086',b'city',b'Louisville',b'addr'
b'3363734086',b'housenumber',b'1016',b'addr'
b'3363734086',b'postcode',b'40203',b'addr'
b'3363734086',b'state',b'KY',b'addr'
b'3363734086',b'street',b'South Clay Street',b'addr'
b'3363734086',b'unit',b'2',b'addr'
b'3363734087',b'city',b'Louisville',b'addr'
b'3363734087',b'housenumber',b'1016',b'addr'
b'3363734087',b'postcode',b'40203',b'addr'
b'3363734087',b'state',b'KY',b'addr'
b'3363734087',b'street',b'South Clay Street',b'addr'
b'3363734087',b'unit',b'1',b'addr'
b'3363734088',b'city',b'Louisville',b'addr'
b'3363734088',b'housenumber',b'1016',b'addr'
b'3363734088',b'postcode',b'40203',b'addr'
b'3363734088',b'state',b'KY',b'addr'
b'3363734088',b'street',b'St Paul Court',b'addr'
b'3363734088',b'unit',b'4',b'addr'
b'3363734089',b'city',b'Louisville',b'addr'
b'3363734089',b'housenumber',b'1016',b'addr'
b'3363734089',b'postcode',b'40203',b'addr'
b'3363734089',b'state',b'KY',b'addr'
b'3363734089',b'street',b'St Paul Court',b'addr'
b'3363734089',b'unit',b'3',b'addr'
b'3363734090',b'city',b'Louisville',b'addr'
b'3363734090',b'housenumber',b'1016',b'addr'
b'3363734090',b'postcode',b'40203',b'addr'
b'3363734090',b'state',b'KY',b'addr'
b'3363734090',b'street',b'St Paul Court',b'addr'
b'3363734090',b'unit',b'2',b'addr'
b'3363734091',b'city',b'Louisville',b'addr'
b'3363734091',b'housenumber',b'1016',b'addr'
b'3363734091',b'postcode',b'40203',b'addr'
b'3363734091',b'state',b'KY',b'addr'
b'3363734091',b'street',b'St Paul Court',b'addr'
b'3363734091',b'unit',b'1',b'addr'
b'3363734092',b'city',b'Louisville',b'addr'
b'3363734092',b'housenumber',b'1017',b'addr'
b'3363734092',b'postcode',b'40203',b'addr'
b'3363734092',b'state',b'KY',b'addr'
b'3363734092',b'street',b'South Hancock Street',b'addr'
b'3363736593',b'city',b'Louisville',b'addr'
b'3363736593',b'housenumber',b'1017',b'addr'
b'3363736593',b'postcode',b'40203',b'addr'
b'3363736593',b'state',b'KY',b'addr'
b'3363736593',b'street',b'St Paul Court',b'addr'
b'3363736593',b'unit',b'4',b'addr'
b'3363736594',b'city',b'Louisville',b'addr'
b'3363736594',b'housenumber',b'1017',b'addr'
b'3363736594',b'postcode',b'40203',b'addr'
b'3363736594',b'state',b'KY',b'addr'
b'3363736594',b'street',b'St Paul Court',b'addr'
b'3363736594',b'unit',b'3',b'addr'
b'3363736595',b'city',b'Louisville',b'addr'
b'3363736595',b'housenumber',b'1017',b'addr'
b'3363736595',b'postcode',b'40203',b'addr'
b'3363736595',b'state',b'KY',b'addr'
b'3363736595',b'street',b'St Paul Court',b'addr'
b'3363736595',b'unit',b'2',b'addr'
b'3363736596',b'city',b'Louisville',b'addr'
b'3363736596',b'housenumber',b'1017',b'addr'
b'3363736596',b'postcode',b'40203',b'addr'
b'3363736596',b'state',b'KY',b'addr'
b'3363736596',b'street',b'St Paul Court',b'addr'
b'3363736596',b'unit',b'1',b'addr'
b'3363736597',b'city',b'Louisville',b'addr'
b'3363736597',b'housenumber',b'1018',b'addr'
b'3363736597',b'postcode',b'40203',b'addr'
b'3363736597',b'state',b'KY',b'addr'
b'3363736597',b'street',b'South Clay Street',b'addr'
b'3363736597',b'unit',b'4',b'addr'
b'3363736598',b'city',b'Louisville',b'addr'
b'3363736598',b'housenumber',b'1018',b'addr'
b'3363736598',b'postcode',b'40203',b'addr'
b'3363736598',b'state',b'KY',b'addr'
b'3363736598',b'street',b'South Clay Street',b'addr'
b'3363736598',b'unit',b'3',b'addr'
b'3363736599',b'city',b'Louisville',b'addr'
b'3363736599',b'housenumber',b'1018',b'addr'
b'3363736599',b'postcode',b'40203',b'addr'
b'3363736599',b'state',b'KY',b'addr'
b'3363736599',b'street',b'South Clay Street',b'addr'
b'3363736599',b'unit',b'2',b'addr'
b'3363736600',b'city',b'Louisville',b'addr'
b'3363736600',b'housenumber',b'1018',b'addr'
b'3363736600',b'postcode',b'40203',b'addr'
b'3363736600',b'state',b'KY',b'addr'
b'3363736600',b'street',b'South Clay Street',b'addr'
b'3363736600',b'unit',b'1',b'addr'
b'3363736601',b'city',b'Louisville',b'addr'
b'3363736601',b'housenumber',b'1018',b'addr'
b'3363736601',b'postcode',b'40203',b'addr'
b'3363736601',b'state',b'KY',b'addr'
b'3363736601',b'street',b'St Paul Court',b'addr'
b'3363736601',b'unit',b'4',b'addr'
b'3363736602',b'city',b'Louisville',b'addr'
b'3363736602',b'housenumber',b'1018',b'addr'
b'3363736602',b'postcode',b'40203',b'addr'
b'3363736602',b'state',b'KY',b'addr'
b'3363736602',b'street',b'St Paul Court',b'addr'
b'3363736602',b'unit',b'3',b'addr'
b'3363736603',b'city',b'Louisville',b'addr'
b'3363736603',b'housenumber',b'1018',b'addr'
b'3363736603',b'postcode',b'40203',b'addr'
b'3363736603',b'state',b'KY',b'addr'
b'3363736603',b'street',b'St Paul Court',b'addr'
b'3363736603',b'unit',b'2',b'addr'
b'3363736604',b'city',b'Louisville',b'addr'
b'3363736604',b'housenumber',b'1018',b'addr'
b'3363736604',b'postcode',b'40203',b'addr'
b'3363736604',b'state',b'KY',b'addr'
b'3363736604',b'street',b'St Paul Court',b'addr'
b'3363736604',b'unit',b'1',b'addr'
b'3363736605',b'city',b'Louisville',b'addr'
b'3363736605',b'housenumber',b'1019',b'addr'
b'3363736605',b'postcode',b'40203',b'addr'
b'3363736605',b'state',b'KY',b'addr'
b'3363736605',b'street',b'Chester Avenue',b'addr'
b'3363736606',b'city',b'Louisville',b'addr'
b'3363736606',b'housenumber',b'1019',b'addr'
b'3363736606',b'postcode',b'40203',b'addr'
b'3363736606',b'state',b'KY',b'addr'
b'3363736606',b'street',b'South Hancock Street',b'addr'
b'3363736608',b'city',b'Louisville',b'addr'
b'3363736608',b'housenumber',b'1019',b'addr'
b'3363736608',b'postcode',b'40203',b'addr'
b'3363736608',b'state',b'KY',b'addr'
b'3363736608',b'street',b'South Shelby Street',b'addr'
b'3363736609',b'city',b'Louisville',b'addr'
b'3363736609',b'housenumber',b'1019',b'addr'
b'3363736609',b'postcode',b'40203',b'addr'
b'3363736609',b'state',b'KY',b'addr'
b'3363736609',b'street',b'St Paul Court',b'addr'
b'3363736609',b'unit',b'4',b'addr'
b'3363736610',b'city',b'Louisville',b'addr'
b'3363736610',b'housenumber',b'1019',b'addr'
b'3363736610',b'postcode',b'40203',b'addr'
b'3363736610',b'state',b'KY',b'addr'
b'3363736610',b'street',b'St Paul Court',b'addr'
b'3363736610',b'unit',b'3',b'addr'
b'3363736611',b'city',b'Louisville',b'addr'
b'3363736611',b'housenumber',b'1019',b'addr'
b'3363736611',b'postcode',b'40203',b'addr'
b'3363736611',b'state',b'KY',b'addr'
b'3363736611',b'street',b'St Paul Court',b'addr'
b'3363736611',b'unit',b'2',b'addr'
b'3363736612',b'city',b'Louisville',b'addr'
b'3363736612',b'housenumber',b'1019',b'addr'
b'3363736612',b'postcode',b'40203',b'addr'
b'3363736612',b'state',b'KY',b'addr'
b'3363736612',b'street',b'St Paul Court',b'addr'
b'3363736612',b'unit',b'1',b'addr'
b'3363736613',b'city',b'Louisville',b'addr'
b'3363736613',b'housenumber',b'1020',b'addr'
b'3363736613',b'postcode',b'40203',b'addr'
b'3363736613',b'state',b'KY',b'addr'
b'3363736613',b'street',b'South Clay Street',b'addr'
b'3363736613',b'unit',b'4',b'addr'
b'3363736614',b'city',b'Louisville',b'addr'
b'3363736614',b'housenumber',b'1020',b'addr'
b'3363736614',b'postcode',b'40203',b'addr'
b'3363736614',b'state',b'KY',b'addr'
b'3363736614',b'street',b'South Clay Street',b'addr'
b'3363736614',b'unit',b'3',b'addr'
b'3363736615',b'city',b'Louisville',b'addr'
b'3363736615',b'housenumber',b'1020',b'addr'
b'3363736615',b'postcode',b'40203',b'addr'
b'3363736615',b'state',b'KY',b'addr'
b'3363736615',b'street',b'South Clay Street',b'addr'
b'3363736615',b'unit',b'2',b'addr'
b'3363736616',b'city',b'Louisville',b'addr'
b'3363736616',b'housenumber',b'1020',b'addr'
b'3363736616',b'postcode',b'40203',b'addr'
b'3363736616',b'state',b'KY',b'addr'
b'3363736616',b'street',b'South Clay Street',b'addr'
b'3363736616',b'unit',b'1',b'addr'
b'3363736617',b'city',b'Louisville',b'addr'
b'3363736617',b'housenumber',b'1020',b'addr'
b'3363736617',b'postcode',b'40203',b'addr'
b'3363736617',b'state',b'KY',b'addr'
b'3363736617',b'street',b'St Paul Court',b'addr'
b'3363736617',b'unit',b'4',b'addr'
b'3363736618',b'city',b'Louisville',b'addr'
b'3363736618',b'housenumber',b'1020',b'addr'
b'3363736618',b'postcode',b'40203',b'addr'
b'3363736618',b'state',b'KY',b'addr'
b'3363736618',b'street',b'St Paul Court',b'addr'
b'3363736618',b'unit',b'3',b'addr'
b'3363736619',b'city',b'Louisville',b'addr'
b'3363736619',b'housenumber',b'1020',b'addr'
b'3363736619',b'postcode',b'40203',b'addr'
b'3363736619',b'state',b'KY',b'addr'
b'3363736619',b'street',b'St Paul Court',b'addr'
b'3363736619',b'unit',b'2',b'addr'
b'3363736620',b'city',b'Louisville',b'addr'
b'3363736620',b'housenumber',b'1020',b'addr'
b'3363736620',b'postcode',b'40203',b'addr'
b'3363736620',b'state',b'KY',b'addr'
b'3363736620',b'street',b'St Paul Court',b'addr'
b'3363736620',b'unit',b'1',b'addr'
b'3363736621',b'city',b'Louisville',b'addr'
b'3363736621',b'housenumber',b'1021',b'addr'
b'3363736621',b'postcode',b'40203',b'addr'
b'3363736621',b'state',b'KY',b'addr'
b'3363736621',b'street',b'South Shelby Street',b'addr'
b'3363736622',b'city',b'Louisville',b'addr'
b'3363736622',b'housenumber',b'1021',b'addr'
b'3363736622',b'postcode',b'40203',b'addr'
b'3363736622',b'state',b'KY',b'addr'
b'3363736622',b'street',b'St Paul Court',b'addr'
b'3363736622',b'unit',b'4',b'addr'
b'3363736623',b'city',b'Louisville',b'addr'
b'3363736623',b'housenumber',b'1021',b'addr'
b'3363736623',b'postcode',b'40203',b'addr'
b'3363736623',b'state',b'KY',b'addr'
b'3363736623',b'street',b'St Paul Court',b'addr'
b'3363736623',b'unit',b'3',b'addr'
b'3363736624',b'city',b'Louisville',b'addr'
b'3363736624',b'housenumber',b'1021',b'addr'
b'3363736624',b'postcode',b'40203',b'addr'
b'3363736624',b'state',b'KY',b'addr'
b'3363736624',b'street',b'St Paul Court',b'addr'
b'3363736624',b'unit',b'2',b'addr'
b'3363736625',b'city',b'Louisville',b'addr'
b'3363736625',b'housenumber',b'1021',b'addr'
b'3363736625',b'postcode',b'40203',b'addr'
b'3363736625',b'state',b'KY',b'addr'
b'3363736625',b'street',b'St Paul Court',b'addr'
b'3363736625',b'unit',b'1',b'addr'
b'3363736626',b'city',b'Louisville',b'addr'
b'3363736626',b'housenumber',b'1022',b'addr'
b'3363736626',b'postcode',b'40204',b'addr'
b'3363736626',b'state',b'KY',b'addr'
b'3363736626',b'street',b'Logan Street',b'addr'
b'3363736627',b'city',b'Louisville',b'addr'
b'3363736627',b'housenumber',b'1023',b'addr'
b'3363736627',b'postcode',b'40203',b'addr'
b'3363736627',b'state',b'KY',b'addr'
b'3363736627',b'street',b'South Hancock Street',b'addr'
b'3363736628',b'city',b'Louisville',b'addr'
b'3363736628',b'housenumber',b'1025',b'addr'
b'3363736628',b'postcode',b'40203',b'addr'
b'3363736628',b'state',b'KY',b'addr'
b'3363736628',b'street',b'South Hancock Street',b'addr'
b'3363736629',b'city',b'Louisville',b'addr'
b'3363736629',b'housenumber',b'1025',b'addr'
b'3363736629',b'postcode',b'40203',b'addr'
b'3363736629',b'state',b'KY',b'addr'
b'3363736629',b'street',b'South Shelby Street',b'addr'
b'3363736629',b'unit',b'2',b'addr'
b'3363736630',b'city',b'Louisville',b'addr'
b'3363736630',b'housenumber',b'1025',b'addr'
b'3363736630',b'postcode',b'40203',b'addr'
b'3363736630',b'state',b'KY',b'addr'
b'3363736630',b'street',b'South Shelby Street',b'addr'
b'3363736630',b'unit',b'1',b'addr'
b'3363736631',b'city',b'Louisville',b'addr'
b'3363736631',b'housenumber',b'1026',b'addr'
b'3363736631',b'postcode',b'40203',b'addr'
b'3363736631',b'state',b'KY',b'addr'
b'3363736631',b'street',b'South Clay Street',b'addr'
b'3363736632',b'city',b'Louisville',b'addr'
b'3363736632',b'housenumber',b'1027',b'addr'
b'3363736632',b'postcode',b'40203',b'addr'
b'3363736632',b'state',b'KY',b'addr'
b'3363736632',b'street',b'South Hancock Street',b'addr'
b'3363736634',b'city',b'Louisville',b'addr'
b'3363736634',b'housenumber',b'1029',b'addr'
b'3363736634',b'postcode',b'40203',b'addr'
b'3363736634',b'state',b'KY',b'addr'
b'3363736634',b'street',b'South Hancock Street',b'addr'
b'3363736636',b'city',b'Louisville',b'addr'
b'3363736636',b'housenumber',b'1031',b'addr'
b'3363736636',b'postcode',b'40203',b'addr'
b'3363736636',b'state',b'KY',b'addr'
b'3363736636',b'street',b'South Hancock Street',b'addr'
b'3363736637',b'city',b'Louisville',b'addr'
b'3363736637',b'housenumber',b'1033',b'addr'
b'3363736637',b'postcode',b'40203',b'addr'
b'3363736637',b'state',b'KY',b'addr'
b'3363736637',b'street',b'South Hancock Street',b'addr'
b'3363736638',b'city',b'Louisville',b'addr'
b'3363736638',b'housenumber',b'1035',b'addr'
b'3363736638',b'postcode',b'40203',b'addr'
b'3363736638',b'state',b'KY',b'addr'
b'3363736638',b'street',b'South Hancock Street',b'addr'
b'3363736643',b'city',b'Louisville',b'addr'
b'3363736643',b'housenumber',b'1040',b'addr'
b'3363736643',b'postcode',b'40204',b'addr'
b'3363736643',b'state',b'KY',b'addr'
b'3363736643',b'street',b'Logan Street',b'addr'
b'3363736643',b'unit',b'3',b'addr'
b'3363736644',b'city',b'Louisville',b'addr'
b'3363736644',b'housenumber',b'1041',b'addr'
b'3363736644',b'postcode',b'40203',b'addr'
b'3363736644',b'state',b'KY',b'addr'
b'3363736644',b'street',b'South Hancock Street',b'addr'
b'3363736645',b'city',b'Louisville',b'addr'
b'3363736645',b'housenumber',b'1043',b'addr'
b'3363736645',b'postcode',b'40203',b'addr'
b'3363736645',b'state',b'KY',b'addr'
b'3363736645',b'street',b'South Shelby Street',b'addr'
b'3363736645',b'unit',b'1',b'addr'
b'3363736646',b'city',b'Louisville',b'addr'
b'3363736646',b'housenumber',b'1043',b'addr'
b'3363736646',b'postcode',b'40203',b'addr'
b'3363736646',b'state',b'KY',b'addr'
b'3363736646',b'street',b'South Shelby Street',b'addr'
b'3363736646',b'unit',b'2',b'addr'
b'3363736647',b'city',b'Louisville',b'addr'
b'3363736647',b'housenumber',b'1044',b'addr'
b'3363736647',b'postcode',b'40203',b'addr'
b'3363736647',b'state',b'KY',b'addr'
b'3363736647',b'street',b'South Shelby Street',b'addr'
b'3363736647',b'unit',b'1',b'addr'
b'3363736648',b'city',b'Louisville',b'addr'
b'3363736648',b'housenumber',b'1044',b'addr'
b'3363736648',b'postcode',b'40203',b'addr'
b'3363736648',b'state',b'KY',b'addr'
b'3363736648',b'street',b'South Shelby Street',b'addr'
b'3363736648',b'unit',b'2',b'addr'
b'3363736649',b'city',b'Louisville',b'addr'
b'3363736649',b'housenumber',b'1044',b'addr'
b'3363736649',b'postcode',b'40203',b'addr'
b'3363736649',b'state',b'KY',b'addr'
b'3363736649',b'street',b'South Shelby Street',b'addr'
b'3363736649',b'unit',b'3',b'addr'
b'3363736650',b'city',b'Louisville',b'addr'
b'3363736650',b'housenumber',b'1044',b'addr'
b'3363736650',b'postcode',b'40203',b'addr'
b'3363736650',b'state',b'KY',b'addr'
b'3363736650',b'street',b'South Shelby Street',b'addr'
b'3363736650',b'unit',b'4',b'addr'
b'3363736651',b'city',b'Louisville',b'addr'
b'3363736651',b'housenumber',b'1045',b'addr'
b'3363736651',b'postcode',b'40203',b'addr'
b'3363736651',b'state',b'KY',b'addr'
b'3363736651',b'street',b'South Hancock Street',b'addr'
b'3363736652',b'city',b'Louisville',b'addr'
b'3363736652',b'housenumber',b'1046',b'addr'
b'3363736652',b'postcode',b'40203',b'addr'
b'3363736652',b'state',b'KY',b'addr'
b'3363736652',b'street',b'South Shelby Street',b'addr'
b'3363736654',b'city',b'Louisville',b'addr'
b'3363736654',b'housenumber',b'1102',b'addr'
b'3363736654',b'postcode',b'40203',b'addr'
b'3363736654',b'state',b'KY',b'addr'
b'3363736654',b'street',b'South Shelby Street',b'addr'
b'3363736654',b'unit',b'1',b'addr'
b'3363736655',b'city',b'Louisville',b'addr'
b'3363736655',b'housenumber',b'1102',b'addr'
b'3363736655',b'postcode',b'40203',b'addr'
b'3363736655',b'state',b'KY',b'addr'
b'3363736655',b'street',b'South Shelby Street',b'addr'
b'3363736655',b'unit',b'2',b'addr'
b'3363736658',b'city',b'Louisville',b'addr'
b'3363736658',b'housenumber',b'1108',b'addr'
b'3363736658',b'postcode',b'40203',b'addr'
b'3363736658',b'state',b'KY',b'addr'
b'3363736658',b'street',b'South Clay Street',b'addr'
b'3363736659',b'city',b'Louisville',b'addr'
b'3363736659',b'housenumber',b'1108',b'addr'
b'3363736659',b'postcode',b'40203',b'addr'
b'3363736659',b'state',b'KY',b'addr'
b'3363736659',b'street',b'South Shelby Street',b'addr'
b'3363736659',b'unit',b'4',b'addr'
b'3363736660',b'city',b'Louisville',b'addr'
b'3363736660',b'housenumber',b'1108',b'addr'
b'3363736660',b'postcode',b'40203',b'addr'
b'3363736660',b'state',b'KY',b'addr'
b'3363736660',b'street',b'South Shelby Street',b'addr'
b'3363736660',b'unit',b'3',b'addr'
b'3363736661',b'city',b'Louisville',b'addr'
b'3363736661',b'housenumber',b'1108',b'addr'
b'3363736661',b'postcode',b'40203',b'addr'
b'3363736661',b'state',b'KY',b'addr'
b'3363736661',b'street',b'South Shelby Street',b'addr'
b'3363736661',b'unit',b'2',b'addr'
b'3363736662',b'city',b'Louisville',b'addr'
b'3363736662',b'housenumber',b'1108',b'addr'
b'3363736662',b'postcode',b'40203',b'addr'
b'3363736662',b'state',b'KY',b'addr'
b'3363736662',b'street',b'South Shelby Street',b'addr'
b'3363736662',b'unit',b'1',b'addr'
b'3363736667',b'city',b'Louisville',b'addr'
b'3363736667',b'housenumber',b'1118',b'addr'
b'3363736667',b'postcode',b'40204',b'addr'
